"행정구역(시군구)별","연령별",2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04
"행정구역(시군구)별","연령별",총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명)
"울산광역시","65세",11086,11128,11081,11121,11209,11365,11577,11740,11887,11999,12188,12298,12639,13143,13890,14107,14219,14253,14274,14398,14518,14608,14656,14818,14812,14519,14160,14145,14102,14088,14081,14151,14183,14309,14413,14551,14671,14900,14868,14967
"울산광역시","66세",11359,11266,11272,11247,10981,10942,10925,10849,10811,10878,10959,11035,10991,11013,10981,11012,11098,11258,11462,11617,11755,11866,12036,12154,12482,12973,13663,13857,13963,14015,14048,14154,14279,14375,14426,14568,14546,14254,13954,13935
"울산광역시","67세",8788,9106,9420,9607,10114,10323,10445,10657,10868,11006,11008,11069,11229,11107,11135,11115,10854,10805,10794,10714,10682,10748,10837,10902,10858,10878,10813,10851,10917,11065,11264,11435,11571,11652,11826,11930,12259,12754,13481,13691
"울산광역시","68세",8423,8447,8435,8370,8329,8319,8261,8382,8443,8417,8460,8539,8666,8982,9273,9474,9978,10181,10304,10519,10711,10851,10842,10915,11050,10951,10911,10885,10650,10606,10598,10520,10490,10567,10653,10714,10675,10682,10644,10679
"울산광역시","69세",8155,8082,8153,8244,8343,8432,8388,8248,8240,8265,8351,8370,8307,8347,8317,8248,8217,8201,8136,8260,8329,8297,8348,8437,8557,8858,9128,9319,9797,9993,10132,10331,10508,10640,10638,10712,10857,10762,10767,10752
"울산광역시","70세",8051,8078,8074,8072,8043,8017,8128,8136,8106,8094,8031,7991,8044,7971,8037,8133,8220,8311,8262,8126,8107,8136,8217,8242,8173,8212,8152,8093,8055,8037,7979,8094,8151,8121,8172,8263,8380,8682,8972,9145
"울산광역시","71세",7504,7404,7488,7546,7608,7603,7689,7746,7788,7845,7928,7942,7957,7981,7974,7952,7913,7896,8010,8024,7996,7954,7895,7869,7940,7862,7888,7978,8067,8161,8110,7956,7950,7998,8078,8098,8026,8054,8035,7952
"울산광역시","72세",5689,6081,6220,6419,6580,6696,6762,6860,6889,7073,7115,7269,7388,7308,7375,7418,7468,7463,7567,7614,7657,7704,7758,7778,7784,7828,7799,7783,7745,7716,7840,7851,7814,7793,7731,7694,7771,7710,7766,7879
"울산광역시","73세",4476,4347,4357,4248,4226,4238,4267,4410,4695,4871,5108,5346,5622,6004,6131,6338,6480,6589,6637,6742,6773,6961,7015,7167,7274,7163,7213,7255,7314,7316,7418,7477,7510,7542,7604,7627,7636,7677,7660,7652
"울산광역시","74세",5175,5289,5329,5254,5294,5281,5312,5232,5025,4835,4671,4531,4388,4270,4283,4182,4163,4170,4201,4324,4604,4776,5010,5242,5511,5893,5999,6200,6320,6434,6469,6578,6611,6794,6865,7011,7123,7015,7081,7125
